area,bedrooms,age,price,num_floors,zip_code,furnishing_status,property_type,green_area_percent
3927,6,28,803000,5,30001,1,1,31
3517,5,24,714000,2,10005,1,3,9
3391,4,22,622000,5,10001,1,0,6
989,2,36,154000,4,20001,0,3,20
3569,7,39,710000,3,40001,1,1,42
4354,7,2,927000,3,30001,2,0,20
4179,6,21,858000,4,30002,0,3,33
4917,6,46,979000,2,10004,0,0,11
4357,7,8,927000,5,10004,0,0,14
2369,2,45,435000,3,20001,1,0,12
4725,6,18,1034000,2,10003,1,2,24
2287,5,22,467000,3,10003,1,0,34
1367,4,14,283000,2,10001,1,2,39
4623,5,11,909000,3,10001,1,1,7
4304,7,36,846000,3,20002,0,1,44
3422,7,12,740000,3,30001,2,2,31
1713,3,8,348000,3,10004,2,1,15
847,2,11,166000,4,10004,2,3,26
1543,2,4,306000,5,30002,2,3,8
3533,6,18,678000,3,40001,2,2,30
3472,4,49,687000,2,10002,0,2,50
1341,3,11,287000,4,10002,0,0,34
2006,6,28,422000,2,10005,0,1,46
983,2,36,156000,1,30001,2,3,48
4809,7,49,946000,3,40001,0,3,34
2781,3,47,534000,1,10005,2,3,37
2056,4,46,342000,1,10005,0,3,7
3551,5,32,682000,4,10005,2,0,36
4896,6,5,1044000,5,40001,0,3,8
4376,5,49,885000,1,10004,1,3,15
4580,5,48,900000,3,20002,1,3,44
1082,2,45,167000,5,40001,0,1,25
4400,8,14,960000,3,10002,0,2,37
2009,5,33,353000,4,20001,1,3,36
1240,3,20,226000,2,10005,2,0,35
4607,6,28,946000,3,10001,0,1,23
1273,3,37,204000,5,10003,2,2,20
2657,4,2,582000,1,10001,1,3,14
3579,7,31,726000,5,30001,2,3,32
2741,3,1,594000,5,30001,1,1,50
2346,2,7,460000,1,10003,2,2,37
4155,5,47,818000,2,30001,0,2,5
1356,3,26,231000,2,10001,0,1,20
4277,6,3,914000,5,30001,2,0,23
4030,5,37,849000,2,10002,2,3,40
4138,4,12,828000,5,10002,2,3,25
2626,4,36,505000,3,10001,2,3,35
2998,5,24,589000,5,10004,0,3,15
4156,4,0,865000,4,10005,0,0,50
4875,7,20,976000,3,10001,2,2,23
4611,7,8,944000,3,10001,0,2,8
2694,5,8,577000,5,10002,2,3,13
2552,4,40,465000,1,10005,0,2,22
4601,6,42,919000,2,10002,0,1,23
3455,6,45,702000,5,20001,2,3,39
4318,6,19,888000,5,10005,1,1,15
2280,5,28,453000,4,20001,1,1,38
3378,8,1,737000,5,30002,2,3,24
2353,4,3,539000,5,10005,1,0,43
1445,2,27,293000,4,10005,2,0,8
2626,5,14,539000,2,10005,2,1,27
2349,5,19,485000,2,10003,0,1,23
2498,3,21,474000,3,20002,0,0,42
4370,7,39,898000,5,40001,0,1,15
4226,4,2,862000,3,30002,2,2,22
4504,8,20,974000,2,10004,1,1,43
4024,5,2,813000,5,30002,0,1,38
1190,1,9,227000,4,20001,0,2,30
2081,3,21,423000,4,20001,1,0,14
1306,4,42,281000,4,40001,1,0,10
2522,4,48,501000,4,10001,1,3,21
1757,3,7,398000,5,30001,2,0,45
2534,5,34,506000,4,40001,0,0,25
1562,3,8,341000,2,30002,2,3,23
3355,5,6,671000,3,10002,1,0,25
3411,5,19,711000,2,30002,1,3,30
4493,9,1,989000,5,10001,0,2,45
2559,4,35,521000,5,10004,2,2,24
3689,6,9,700000,5,10003,2,1,20
2142,6,20,468000,3,30001,0,0,11
4880,6,38,938000,1,10001,0,2,15
2436,5,44,514000,4,40001,0,2,8
4309,7,36,901000,5,10005,0,1,26
1349,2,45,204000,1,10005,2,1,35
2805,6,39,557000,1,10002,1,3,31
2983,4,18,585000,1,30002,0,3,20
3365,5,43,656000,1,30002,1,3,24
1558,2,40,240000,2,20002,0,3,27
1123,2,48,161000,4,10005,2,1,38
2725,4,49,505000,1,10001,2,2,39
910,3,8,194000,2,20001,2,1,32
2623,5,48,507000,1,20002,2,3,25
4421,6,41,908000,4,30001,1,3,37
1938,4,34,401000,5,10005,1,1,26
2520,1,26,499000,4,30002,0,0,40
1523,3,49,250000,1,40001,2,1,12
3212,3,38,633000,5,10002,2,3,24
1566,4,42,269000,2,10003,0,0,11
4181,6,23,874000,2,10005,1,2,14
2960,7,27,618000,4,40001,0,1,13
2093,2,16,468000,1,10005,0,2,12
3167,6,47,593000,3,10002,0,0,32
4817,9,42,997000,5,30001,2,3,38
2758,4,46,531000,5,10005,0,1,39
1794,3,21,384000,5,10003,1,0,22
2651,4,22,511000,1,10003,1,3,24
3776,6,44,771000,3,20002,2,2,15
4671,7,13,994000,2,40001,2,2,14
4023,5,17,877000,3,20002,0,2,17
4810,7,46,971000,1,30001,1,3,34
2022,7,28,473000,5,10005,1,3,30
2276,5,40,444000,5,40001,1,2,30
1740,2,47,282000,1,40001,0,2,31
4051,7,33,830000,3,10002,0,2,41
1617,1,44,272000,3,20001,1,2,5
4716,6,28,961000,4,30002,1,0,46
2870,4,37,548000,1,20002,0,3,44
1436,3,17,292000,5,10005,1,1,13
3176,5,0,659000,3,10005,0,0,6
4475,6,24,910000,1,30001,2,1,28
4201,6,23,809000,4,20002,1,1,42
3320,5,44,663000,2,40001,2,0,33
3325,6,9,729000,3,30001,1,1,25
3435,6,43,684000,5,40001,0,3,33
1059,2,25,215000,4,10005,0,1,8
3796,5,48,736000,2,10004,2,0,45
1555,2,33,281000,1,10004,1,0,10
4901,6,31,993000,2,10005,2,3,39
865,2,39,135000,1,10003,0,2,40
4877,6,31,992000,5,30002,0,0,7
3578,6,27,710000,1,10003,0,2,17
1969,2,33,346000,3,10001,0,3,43
4924,9,3,1072000,3,20002,1,2,17
2466,4,12,540000,3,10003,2,2,50
1459,5,4,351000,3,10005,1,3,46
4341,5,47,839000,5,30001,2,0,44
1160,3,37,268000,3,30002,0,3,23
4597,6,8,984000,3,10005,0,0,45
2873,6,47,571000,4,30002,1,2,17
4161,6,37,879000,4,10004,1,3,23
2918,3,15,561000,3,30002,2,2,11
4733,7,22,973000,2,10005,1,1,46
4560,7,7,957000,3,20001,0,1,25
976,1,47,134000,4,10005,2,2,9
4840,7,34,987000,2,10002,2,1,29
2112,5,38,425000,2,20002,2,2,31
4799,7,0,1041000,1,30001,1,3,48
3847,6,25,804000,2,30001,1,1,15
1330,1,28,227000,4,10004,1,2,47
4355,9,40,911000,1,30001,2,2,17
4305,7,35,868000,2,30002,0,0,30
4217,5,48,790000,1,10003,1,2,13
4450,6,7,963000,3,30002,0,1,20
2061,1,24,377000,4,10002,1,2,25
3686,6,44,741000,3,10004,0,1,33
1055,3,39,133000,1,30002,2,0,18
2578,7,19,548000,1,10003,2,0,13
2780,5,1,613000,2,40001,1,3,14
2387,4,31,448000,3,10003,0,0,9
4352,7,24,905000,2,40001,0,3,24
1200,2,9,266000,3,20001,0,3,6
4437,6,26,938000,3,20001,1,1,11
2014,3,11,428000,2,10004,0,1,22
1947,3,46,311000,5,30001,2,0,32
4748,7,22,965000,4,20001,1,0,35
3250,6,45,613000,1,10001,1,2,9
4193,5,36,860000,5,10002,2,3,35
3942,6,46,799000,2,10001,1,3,18
1673,4,37,330000,2,10004,0,2,41
1173,3,12,232000,3,40001,1,2,26
1994,4,47,350000,1,30001,2,3,30
4327,7,33,861000,2,10002,1,0,49
4281,7,36,882000,3,10005,0,1,23
2949,3,39,582000,2,30002,2,0,45
2857,5,9,615000,5,10005,0,1,13
3912,5,37,786000,3,10002,1,0,29
3217,5,20,632000,1,40001,1,0,46
925,3,20,184000,4,10005,0,1,6
3632,5,48,744000,1,30002,2,1,21
1249,2,6,224000,4,30001,1,1,37
1809,4,15,379000,3,20002,0,0,45
4578,6,3,980000,1,20002,1,0,32
1741,3,18,324000,3,30002,2,2,22
4403,7,16,973000,2,20002,1,1,40
4780,6,31,1020000,2,10001,0,0,16
1301,4,30,245000,1,10004,0,1,18
4618,6,48,877000,3,40001,2,3,5
2050,3,4,418000,2,30002,2,0,14
3188,5,29,642000,4,30001,2,1,12
3119,3,10,637000,5,10003,1,1,30
3995,5,47,846000,5,10005,2,3,13
3757,8,9,793000,1,20001,1,2,6
1996,4,18,422000,1,10003,2,2,21
4074,7,32,856000,1,30002,0,3,18
1856,4,1,456000,2,10003,0,3,28
3058,5,34,608000,3,40001,0,2,32
3848,6,41,791000,1,20001,1,1,48
3922,5,9,854000,2,30001,1,3,21
2706,6,31,526000,2,10002,2,2,19
3739,5,47,700000,1,10005,2,3,45
4278,6,28,865000,3,10003,2,3,28
1340,1,15,225000,1,30002,1,0,19
1317,4,23,293000,5,30001,1,2,33
1223,2,9,249000,1,20002,0,1,5
1657,2,11,343000,5,20002,2,1,20
4977,9,39,1069000,3,10001,2,0,28
3636,4,40,690000,3,10002,0,0,6
2552,3,2,537000,2,10003,2,0,24
2466,3,27,457000,3,10004,1,1,17
2663,5,30,538000,4,20002,0,0,33
3213,5,39,611000,3,30002,0,3,22
2918,5,14,624000,4,10001,2,3,41
2149,5,19,445000,1,10004,0,0,20
3691,6,17,801000,3,40001,1,0,31
1870,3,18,378000,3,30002,2,1,10
2553,2,47,486000,3,30001,2,1,29
2936,5,48,549000,4,20002,0,1,33
4658,6,29,935000,1,40001,2,0,23
2220,4,39,420000,5,10001,0,0,15
4287,7,8,908000,5,10003,1,3,50
3741,6,48,727000,2,10001,2,3,38
2188,6,11,485000,3,10002,2,3,42
1419,4,4,307000,2,10002,1,0,47
4199,8,37,854000,2,10002,2,3,42
2056,3,45,388000,1,10001,0,2,30
4518,9,34,898000,5,20002,2,0,29
1810,4,27,354000,2,20001,0,0,25
3483,8,33,704000,4,10002,1,0,48
1225,3,19,231000,1,10004,0,3,46
4824,4,20,969000,2,20001,1,3,36
1016,3,43,170000,5,30002,1,3,31
1409,3,12,276000,3,20002,0,1,25
985,2,44,173000,4,20002,0,1,21
1524,3,8,353000,4,10002,0,0,18
1623,3,40,310000,2,40001,2,2,24
2567,5,36,440000,5,40001,2,1,47
2777,4,48,518000,3,30002,2,0,13
4689,7,11,986000,4,30001,0,1,21
1984,3,23,385000,3,10002,1,0,18
983,2,25,215000,4,10001,0,0,40
4408,7,6,919000,3,30001,1,1,36
4566,7,9,963000,4,10003,0,2,8
2419,3,35,465000,1,10004,1,3,19
3235,5,11,721000,5,30002,0,0,49
1534,3,16,275000,4,30002,0,2,9
957,3,39,186000,1,40001,2,3,43
2141,4,45,413000,3,10004,0,3,25
4292,5,49,807000,1,20002,0,2,27
4054,6,34,805000,4,10001,1,2,36
1875,4,6,407000,4,40001,0,3,38
2661,5,5,584000,2,30001,1,1,21
3429,5,33,682000,1,10002,2,3,21
3764,6,33,731000,4,40001,1,0,9
1688,3,0,374000,2,40001,2,2,23
1933,4,24,430000,3,20002,2,1,40
965,2,49,129000,2,10003,0,2,33
4556,9,20,950000,2,10004,2,3,16
920,5,26,178000,4,10005,0,3,31
3797,7,28,768000,1,20001,0,1,19
4011,6,35,814000,3,20001,1,0,32
2775,5,11,608000,1,10001,1,0,38
3955,6,29,849000,3,10002,2,0,48
1220,2,3,234000,1,10005,0,0,35
2529,4,8,516000,3,10001,0,2,33
3635,4,45,733000,4,20002,0,1,28
2885,2,19,588000,2,20002,2,2,36
3185,4,36,628000,3,10003,1,1,17
2577,4,46,497000,4,30002,1,0,29
3177,4,42,603000,1,20001,2,3,35
3657,7,16,795000,1,40001,2,3,7
4900,6,34,986000,2,30001,2,0,45
2255,3,6,453000,1,10001,0,3,38
1788,4,46,333000,3,10003,0,3,5
2690,4,37,555000,5,30001,0,1,45
3282,4,35,656000,3,40001,0,2,9
1449,3,13,359000,2,30001,0,2,42
2628,5,16,550000,4,30001,2,1,19
3228,5,23,657000,5,10002,1,2,9
3117,5,5,630000,5,20002,2,0,46
846,2,49,146000,4,10004,2,1,5
2915,5,42,584000,2,10002,2,0,14
3054,4,24,623000,1,10003,1,1,37
872,1,21,120000,4,10003,2,3,49
4257,7,23,909000,4,40001,1,1,40
2822,4,48,544000,4,10001,1,2,41
4885,7,24,988000,5,10001,1,1,23
2877,3,33,583000,2,30001,0,2,31
1826,4,38,347000,4,30002,1,0,25
2343,3,12,428000,1,40001,2,1,37
2836,4,27,546000,4,30001,1,1,42
1647,2,23,278000,2,10005,2,2,17
4880,8,46,977000,3,20001,0,1,28
2295,4,5,489000,5,10003,1,3,19
1734,2,36,306000,2,10002,2,0,42
2195,6,37,411000,2,10005,0,3,26
1338,2,43,197000,2,10003,0,2,50
4219,5,36,787000,3,10004,2,1,6
870,2,8,211000,2,40001,0,1,16
1055,4,22,212000,2,30002,0,2,19
2994,5,40,599000,3,20001,1,2,13
1701,3,46,316000,4,20002,0,3,28
1469,3,10,326000,3,10001,1,1,37
2683,4,43,505000,5,10003,1,1,34
939,2,34,179000,2,30002,1,3,44
3502,6,18,694000,1,30001,1,3,7
3468,7,27,690000,3,10004,1,3,37
2246,4,42,405000,4,10002,1,3,48
3718,7,42,767000,4,10003,1,3,8
4703,8,18,977000,1,10003,2,1,7
4959,7,29,1010000,3,10001,1,1,45
2094,5,7,487000,2,10003,1,2,28
1667,2,31,334000,2,20002,1,3,8
3682,5,4,786000,5,30001,2,0,16
2216,6,4,537000,3,20002,1,2,20
3872,6,33,796000,1,10003,1,2,16
4132,6,25,848000,2,10003,2,0,47
3382,4,49,672000,4,20002,0,0,30
1158,1,43,181000,4,10005,2,3,24
2300,4,33,465000,4,20002,0,1,23
2738,5,12,529000,3,10005,2,2,15
1614,4,20,333000,2,20002,2,3,14
1395,1,36,209000,3,10005,0,0,44
1026,3,46,147000,4,10005,2,3,27
3795,6,0,817000,4,30002,2,1,13
4635,6,48,944000,1,30001,1,0,31
4118,7,15,886000,1,30001,2,1,41
2864,3,35,523000,2,30001,0,2,25
3151,4,0,671000,2,30002,2,3,44
2337,2,10,472000,1,20001,0,3,13
2164,3,31,417000,3,20002,1,2,25
3628,6,2,809000,2,10001,2,2,44
1884,4,22,404000,4,40001,2,0,20
1066,2,40,203000,2,10005,0,3,50
2070,5,20,430000,2,10004,0,1,30
834,2,26,109000,4,30002,0,2,13
867,1,34,133000,3,30002,1,2,45
988,4,10,225000,2,30002,1,2,27
4936,9,1,1123000,4,40001,1,0,5
1482,4,49,261000,2,10003,0,3,23
3754,6,7,843000,5,30001,0,1,9
3938,6,32,828000,4,30001,1,0,23
2131,3,41,409000,4,10001,1,0,35
3990,6,32,814000,2,30002,0,2,41
1652,3,27,298000,1,10001,1,2,28
3858,6,6,806000,5,10004,2,0,27
1556,2,37,239000,2,30002,0,0,13
4796,5,31,983000,2,10001,1,1,24
2494,5,28,434000,5,30001,1,1,40
2107,3,33,394000,2,30001,1,2,19
3395,5,41,686000,5,20001,0,1,18
2018,4,42,369000,2,30002,2,2,29
1283,4,43,223000,4,30002,2,1,14
4788,6,35,985000,3,10001,0,3,32
4349,7,49,835000,3,20001,1,3,16
1921,4,5,413000,5,10005,2,0,38
1081,3,41,188000,2,10003,2,2,8
1429,3,42,235000,1,30002,2,2,49
3266,6,1,657000,3,10004,1,0,37
4975,7,48,1017000,3,30001,2,1,50
3529,6,20,699000,3,30002,1,3,42
4264,6,12,893000,1,10005,0,3,9
3181,7,26,668000,3,10002,0,0,50
3736,7,23,752000,3,20002,2,1,19
2151,5,4,479000,3,20001,1,2,19
3105,3,11,633000,1,10005,2,1,35
4238,6,9,916000,4,20001,1,0,44
1636,5,41,311000,5,20002,1,3,16
4249,5,49,802000,3,10002,2,2,29
2866,7,42,551000,4,30002,1,3,40
3801,6,19,763000,3,10002,1,0,13
1232,2,3,303000,3,30002,2,0,48
4714,6,18,934000,1,30001,2,1,48
4433,7,32,885000,4,20001,0,3,34
3757,6,47,754000,2,30001,1,1,18
3585,5,49,669000,3,30001,1,0,33
1020,1,6,185000,2,10001,0,1,37
2960,3,13,581000,5,30002,1,3,23
3044,6,16,662000,5,20002,1,1,49
4608,7,16,906000,3,10004,1,1,7
1579,3,7,321000,2,10002,1,0,18
3062,4,43,596000,3,10005,1,2,9
1839,4,6,397000,4,30002,2,3,14
3080,7,22,631000,2,10005,1,2,25
2603,4,22,562000,5,30002,2,3,50
2188,4,25,434000,1,30001,2,2,7
4308,7,10,904000,1,30002,1,2,6
2918,3,15,593000,2,30002,2,2,37
4583,8,19,964000,3,40001,0,1,27
4855,8,39,1021000,4,10004,1,3,43
2382,5,38,441000,1,10004,2,2,48
4817,7,18,998000,1,40001,2,1,43
4245,5,33,821000,5,10004,2,1,38
1257,3,43,233000,2,10001,0,1,43
3618,5,9,741000,3,20002,0,0,6
4131,7,24,836000,3,10001,1,3,17
1476,3,27,238000,1,30001,1,2,45
2942,7,5,639000,1,10004,1,0,11
2213,3,42,451000,5,10004,0,0,9
1705,3,38,290000,3,40001,0,0,26
4191,5,49,809000,3,10005,1,0,34
4791,9,49,999000,5,10001,1,1,37
3022,4,24,594000,2,30002,1,3,18
911,4,48,110000,3,30002,0,1,22
4179,4,19,861000,5,20001,2,0,19
4673,7,40,1003000,4,10003,1,2,11
3951,5,36,756000,3,10005,1,1,14
2744,5,30,573000,2,30001,2,0,42
3300,7,2,706000,3,40001,0,0,11
1212,2,37,219000,4,10002,2,1,29
4868,7,48,953000,3,20002,2,3,6
3451,5,14,722000,2,10001,0,3,14
985,3,48,149000,2,10002,1,3,9
2376,3,40,498000,1,10001,2,2,19
3958,6,41,766000,1,10005,0,2,47
4877,6,9,1002000,4,20002,0,2,10
850,3,5,214000,4,20002,2,2,16
1969,4,4,444000,4,10004,1,0,20
835,2,0,169000,2,30002,0,0,25
1076,2,41,198000,3,30002,0,1,12
3264,5,31,654000,4,10002,2,1,25
1688,3,16,356000,4,20001,1,0,37
1203,4,4,246000,5,10005,0,0,5
3413,5,43,695000,4,10004,1,1,6
3288,4,33,658000,2,10002,2,0,46
4785,7,21,966000,2,20002,2,0,22
3839,4,39,776000,2,10005,1,1,27
2922,6,8,657000,2,10002,2,3,41
1972,5,27,410000,2,20002,0,1,38
3387,7,16,762000,5,30001,1,2,12
1089,1,21,201000,1,10003,2,0,25
3028,4,13,678000,3,30002,0,2,46
3113,6,26,655000,5,10003,0,1,25
4978,7,19,1011000,5,10001,1,3,12
2684,4,40,522000,1,30002,1,3,8
4636,7,36,932000,4,10005,2,3,30
2383,5,18,523000,5,30001,0,1,33
2469,4,12,506000,2,30002,2,1,48
3046,4,12,617000,1,20002,1,3,17
1447,2,3,270000,2,10001,1,2,8
3954,7,36,752000,5,40001,1,0,21
1065,3,11,244000,1,20001,2,1,32
4288,8,32,862000,2,10001,0,2,39
3717,6,17,787000,1,30001,1,2,32
3578,5,45,683000,3,30002,1,3,20
818,1,30,135000,5,30001,0,1,32
4401,6,19,967000,4,20002,2,0,5
3894,6,28,854000,1,20002,0,3,23
4627,7,3,987000,2,30002,2,1,10
1442,2,42,231000,4,10002,1,2,34
2345,6,6,520000,4,10004,0,2,27
3226,6,48,605000,5,20001,0,0,41
1616,4,36,317000,2,10001,2,0,50
3671,5,43,725000,3,40001,0,0,7
2937,5,5,618000,5,10003,1,3,43
2991,4,33,621000,3,20001,1,0,23
3468,5,20,723000,4,30001,1,0,21
1663,4,24,372000,2,30001,1,1,23
4427,6,1,886000,4,30001,2,1,20
4391,6,31,893000,4,20002,2,1,20
4172,6,3,913000,3,40001,2,1,19
2730,4,41,519000,2,20002,1,1,38
3000,6,2,696000,2,10001,2,3,30
1328,3,44,183000,5,30001,1,0,33
4862,7,43,965000,3,30001,0,0,13
4383,8,40,919000,1,10003,2,2,20
2332,4,49,440000,1,40001,0,3,28
1355,4,14,266000,5,10005,2,1,38
4692,6,32,924000,2,20001,2,1,5
3600,7,42,738000,2,10004,1,1,46
1730,4,6,386000,3,10001,0,2,31
3398,6,3,728000,4,20001,0,2,34
4993,6,32,1023000,1,20001,0,3,38
1592,4,15,289000,2,30002,0,3,23
3269,4,44,634000,4,10004,0,0,29
4835,8,6,985000,3,40001,0,3,19
4975,7,24,1060000,2,30001,2,1,28
3694,7,15,792000,2,10001,0,3,9
2569,3,46,482000,5,30002,0,2,32
4717,6,9,991000,5,10003,0,3,30
3950,5,33,768000,4,40001,1,2,28
4966,7,21,1006000,4,10005,2,3,35
1511,3,1,362000,2,20001,0,0,34
3377,6,26,680000,2,10001,0,2,19
4850,6,48,948000,1,10005,1,0,10
2964,6,27,599000,2,30002,0,3,46
3948,7,11,845000,5,40001,0,2,43
2746,3,24,532000,5,20002,1,3,36
2372,5,30,474000,2,30001,2,2,32
4445,7,47,905000,4,10001,0,2,42
999,3,32,157000,2,30002,2,1,36
3177,5,23,654000,1,10002,2,2,46
4868,7,2,1075000,2,10003,0,3,18
889,5,6,236000,5,40001,0,2,18
1390,4,18,259000,3,10005,1,1,29
891,4,31,165000,1,10005,1,1,7
4457,7,6,962000,5,10005,1,0,35
2903,4,48,525000,3,10004,2,3,10
4615,7,9,1008000,4,40001,2,2,11
2765,5,21,568000,5,10003,2,3,47
4956,6,28,1046000,4,10002,2,3,6
2964,5,44,587000,4,20002,0,2,46
1389,4,38,244000,4,10002,2,2,10
2880,6,18,602000,2,10003,1,2,37
4438,6,15,927000,3,20001,2,2,40
4114,7,23,838000,3,10001,0,2,38
1585,3,25,334000,4,30001,1,1,8
4916,5,42,940000,1,10005,1,1,30
2688,4,45,488000,5,30001,2,0,17
4845,8,39,979000,1,10001,2,3,11
4584,6,23,961000,5,20001,1,1,32
1977,4,8,457000,3,10004,2,2,48
2077,3,23,448000,3,20001,2,1,12
3765,5,40,762000,3,10004,2,3,5
1101,3,44,170000,2,20002,0,2,50
3144,7,32,607000,3,30002,0,2,32
4015,6,32,836000,1,10002,0,3,36
4115,5,1,902000,5,40001,0,3,29
861,3,46,119000,2,30001,2,3,5
1657,3,8,388000,4,20001,2,1,48
1337,3,4,288000,3,10005,2,0,37
2140,5,3,462000,3,10002,2,1,43
1617,4,44,296000,3,20002,2,1,27
3907,6,37,766000,4,10002,2,3,35
1774,4,0,360000,1,30001,1,3,34
4452,7,16,907000,2,10003,1,1,40
4103,6,48,815000,1,10002,1,3,28
2511,5,6,521000,3,10003,2,2,33
1589,2,45,305000,5,20002,1,0,31
2880,7,26,611000,5,30001,2,1,49
1380,3,10,280000,1,10003,2,2,38
2841,5,11,568000,5,10005,1,3,22
1151,3,22,202000,2,10005,0,2,49
3102,6,6,676000,2,10002,1,3,17
1873,2,18,382000,5,20002,0,2,26
2831,5,29,518000,2,10005,1,2,50
2682,3,25,488000,2,10001,2,3,37
2060,3,44,379000,3,10001,1,0,21
1031,3,35,178000,5,10004,0,0,5
1756,3,33,344000,4,10001,2,0,36
2981,5,6,627000,3,10004,0,2,29
1894,3,45,349000,3,40001,2,1,23
4729,8,39,977000,5,40001,0,3,50
4336,5,45,858000,4,10005,1,2,15
4292,6,16,916000,3,10002,2,3,45
4181,5,39,837000,2,10002,0,2,44
2102,4,37,362000,4,30002,2,3,32
1496,2,5,336000,1,30002,2,2,12
1106,3,3,323000,5,10003,1,3,25
2823,6,5,604000,1,10003,0,3,38
1113,2,36,168000,4,20001,2,3,26
4274,8,28,880000,4,30001,2,1,18
2202,2,46,376000,5,10005,0,1,30
4198,5,21,850000,2,10003,2,1,33
834,2,14,173000,5,30001,2,2,5
2917,3,6,632000,3,40001,2,0,10
1159,3,46,156000,4,20002,2,3,12
1207,3,20,238000,5,10003,1,0,11
3909,6,8,831000,3,10003,2,0,38
4733,6,37,928000,4,30001,0,3,50
2892,4,28,591000,3,20001,1,1,9
936,2,33,149000,2,10002,0,1,46
3670,5,27,792000,5,10001,1,0,50
1778,3,10,391000,5,10004,0,3,41
2284,3,10,439000,4,10004,2,2,41
3214,5,38,597000,3,10004,1,1,11
4176,8,4,955000,3,10005,0,1,8
1266,1,42,209000,4,20001,2,2,36
1774,2,23,364000,3,30001,0,2,20
2722,7,42,592000,4,20002,1,0,15
3397,7,39,672000,4,10004,0,1,47
3451,7,28,729000,2,10001,0,2,50
2599,3,47,487000,3,20002,2,0,24
1815,2,26,324000,4,20001,2,0,30
2548,3,46,452000,3,20001,0,1,9
4117,6,26,858000,4,30001,2,2,45
1484,3,48,222000,4,20001,0,2,42
3950,5,5,819000,2,10003,0,0,49
2256,3,12,473000,5,20001,1,2,37
1168,2,48,183000,5,10003,0,3,41
2144,3,34,432000,1,10002,1,0,16
4917,7,11,1038000,2,10003,2,2,38
978,2,36,173000,3,20001,0,0,11
3555,8,36,720000,5,30001,2,2,5
1932,3,37,362000,2,10004,0,0,25
2279,4,36,454000,2,10001,2,1,19
3866,5,40,758000,2,10002,1,3,31
4828,9,26,974000,1,10003,2,3,23
3211,5,42,656000,1,10001,1,2,39
2720,4,21,589000,5,40001,1,3,37
3272,4,26,621000,4,10004,2,3,31
1758,3,20,381000,1,10004,2,0,17
4087,7,13,897000,5,10002,2,1,23
1871,3,26,369000,1,20002,0,3,25
2288,4,22,443000,1,10001,0,3,7
2733,5,10,545000,3,10003,0,3,43
2816,5,39,573000,5,30001,2,1,24
4737,6,29,933000,3,40001,0,3,43
3835,6,28,775000,1,10004,2,1,18
4061,6,16,896000,2,30001,0,3,35
2999,6,8,625000,4,10001,2,2,27
2199,4,39,425000,4,10005,0,3,26
3102,5,23,651000,2,30001,0,1,10
1678,4,49,323000,4,10005,1,0,21
4494,6,26,920000,1,10003,2,2,18
1670,6,39,333000,4,10001,1,2,27
1505,2,5,250000,2,40001,0,0,49
3489,5,8,680000,5,10002,1,1,16
3059,4,20,601000,4,20002,1,3,9
4667,5,49,931000,1,30001,1,2,13
2377,4,18,498000,2,10004,2,1,31
2767,4,4,589000,2,40001,0,1,48
2052,3,40,398000,3,10001,1,0,35
2052,2,26,404000,2,10005,2,1,44
3849,7,33,823000,5,10005,0,0,17
3928,5,14,840000,5,40001,0,0,26
2466,3,0,509000,5,30002,1,1,5
827,2,6,186000,4,10004,2,2,28
4409,6,40,908000,1,20002,1,2,14
2419,3,17,494000,3,40001,2,3,48
3706,6,26,778000,1,30001,0,1,32
2144,4,23,418000,5,30001,1,3,35
4713,6,22,937000,4,10001,0,0,49
4585,7,31,920000,5,10005,2,1,6
4568,6,44,937000,2,10002,0,3,30
4629,8,30,953000,5,20002,2,2,42
1727,4,49,299000,5,40001,0,3,8
2578,5,39,507000,4,10002,2,1,31
3903,6,39,777000,2,30001,0,3,17
3244,4,4,637000,3,10002,2,0,49
3888,4,45,765000,4,20001,0,3,23
963,1,13,185000,4,40001,1,3,14
4799,6,17,1011000,3,30002,2,0,50
3557,7,40,721000,5,10003,0,0,25
4373,7,16,922000,4,20001,2,2,38
1150,2,11,233000,5,20002,1,3,46
1000,2,5,248000,1,40001,2,0,47
3352,5,38,659000,5,20002,2,1,30
4728,7,29,973000,2,10004,0,0,5
1851,4,34,399000,4,30001,0,2,31
1086,3,29,194000,1,20001,1,2,44
3478,6,16,737000,3,10001,0,1,37
2595,4,44,470000,1,10004,1,1,38
4358,6,42,836000,5,10002,1,3,31
906,2,26,147000,3,10005,2,3,22
3353,4,18,660000,1,10002,1,1,17
4313,6,11,935000,3,30002,0,1,47
916,1,20,177000,5,10004,2,3,50
2068,3,44,343000,3,40001,2,2,45
1540,2,20,262000,4,30001,2,2,14
822,2,6,178000,3,10002,0,1,21
1160,2,29,237000,5,30001,2,1,19
4893,7,30,982000,4,30001,1,0,7
2250,3,47,426000,1,10003,0,1,47
1016,4,49,220000,4,10002,2,2,15
3554,6,27,761000,4,10005,1,0,25
1427,2,40,289000,3,30002,0,3,28
4067,7,2,903000,2,30001,0,3,33
1366,3,42,210000,4,20001,2,1,14
4558,7,7,982000,2,10001,0,0,11
3290,6,15,688000,5,20002,2,0,47
2820,4,22,574000,5,10001,1,1,47
4330,6,16,899000,3,40001,0,2,46
3306,3,28,696000,3,30001,2,0,34
4355,7,37,888000,2,10005,0,0,30
2991,5,27,598000,2,20001,0,2,12
