hours_of_sleep_last_night,steps_walked_today,typing_speed_wpm,eye_openness_percent,meetings_attended,snooze_count,last_meal_type,current_weather,outfit_choice,browser_tabs_open,Coffee_Needed_Level
3.3,1309,20,61,3,1,3,2,2,2,0
7.8,8720,117,83,4,2,1,2,1,2,1
6.6,13849,51,84,9,5,0,3,1,2,0
6.9,17118,64,45,2,5,1,1,2,0,0
8.5,12212,22,28,2,2,2,0,3,2,0
4.6,14947,26,93,4,1,0,2,2,1,1
4.6,11558,16,60,4,0,3,0,1,2,1
7.1,7476,10,40,1,3,2,0,0,0,1
8.1,11904,79,10,5,4,1,0,2,2,0
6.5,4064,115,41,6,3,2,1,0,2,1
5.9,4158,34,17,5,2,3,1,0,2,0
6.6,18659,85,10,4,1,2,2,2,0,0
7.5,13224,83,18,2,5,0,1,3,0,0
3.1,6012,62,97,9,0,3,3,3,2,0
4.0,6643,19,95,4,1,2,1,0,1,1
5.8,3540,19,30,5,2,3,1,1,1,1
7.4,16399,20,45,9,1,2,0,0,2,1
10.0,12862,77,14,5,2,0,3,2,0,0
5.8,14840,96,74,4,1,3,2,1,0,1
6.5,3311,117,96,7,0,1,0,0,2,1
4.7,8377,66,86,8,0,1,0,1,0,1
7.3,18846,117,0,5,5,3,2,2,0,0
3.8,11836,98,25,8,0,2,0,2,0,0
6.0,7422,13,79,3,1,1,0,3,0,1
4.1,15763,25,67,2,3,0,0,1,2,1
1.8,11905,43,61,2,1,0,2,3,0,0
10.0,15122,43,50,8,3,0,3,3,2,1
7.6,18020,20,81,9,3,2,3,1,2,1
7.6,6520,110,74,4,4,0,1,0,2,0
7.8,18909,93,93,8,0,2,3,2,2,2
8.9,6399,65,74,7,5,1,1,2,1,0
6.3,6729,16,60,2,0,3,1,0,2,1
7.7,10626,50,55,9,5,2,0,2,0,0
5.0,6751,54,49,4,2,1,1,1,2,1
5.7,4814,93,27,2,4,1,0,3,0,0
2.9,13953,40,8,6,1,2,0,1,1,0
6.4,18076,93,30,4,1,2,3,0,1,1
4.9,6176,90,84,3,2,0,1,2,1,1
5.7,17753,45,49,2,5,3,0,1,2,0
7.7,11877,119,77,6,1,3,1,2,2,2
6.6,16093,46,90,0,4,3,0,3,1,0
8.1,2922,96,8,7,0,3,1,1,2,0
4.8,10132,52,77,4,1,3,3,1,1,1
6.8,2764,57,19,8,0,3,0,2,2,0
4.7,5030,63,56,6,3,3,1,3,2,1
5.6,12480,54,52,9,2,2,3,1,1,1
5.4,14175,56,83,5,1,3,3,0,2,1
4.0,1743,44,53,5,2,3,2,2,1,1
5.2,5236,10,28,3,1,0,0,2,2,0
7.2,18116,10,22,6,4,1,1,2,2,0
4.2,17264,13,35,8,4,3,1,0,0,0
4.7,18116,103,64,0,3,2,2,0,0,1
8.5,2936,116,24,7,0,1,2,0,1,0
8.8,2571,18,48,8,1,2,1,1,1,1
7.7,6402,81,49,0,3,3,3,0,1,1
9.4,10422,80,18,1,4,3,1,3,2,0
8.7,20,38,21,8,5,2,2,0,0,0
5.8,16956,34,34,1,5,3,1,3,2,0
10.0,11802,13,50,2,1,3,2,3,0,1
9.1,1424,62,8,2,2,0,0,3,0,0
5.9,5020,37,60,4,2,0,3,3,0,1
6.5,17895,32,34,8,4,2,2,3,0,0
4.7,12591,99,7,3,5,3,0,1,2,0
5.8,9923,60,97,3,4,1,2,3,1,0
2.9,1666,30,73,2,4,0,1,0,1,0
4.8,13043,33,82,5,4,1,3,2,2,0
7.6,15873,100,58,3,4,3,2,3,0,0
4.0,15962,73,6,1,5,3,2,0,2,0
5.4,8460,24,20,6,4,0,1,2,0,0
7.1,15757,30,64,0,4,0,1,3,0,0
5.4,5132,117,71,0,5,2,3,2,2,0
8.3,18645,51,63,2,2,2,1,2,0,1
8.4,14993,43,28,0,5,2,0,1,2,0
4.8,16897,26,57,0,1,0,0,3,2,1
5.1,4356,114,54,3,4,0,2,0,1,0
6.1,17982,76,69,3,2,1,2,0,2,1
4.7,8876,97,23,4,2,3,1,3,2,0
9.3,4337,78,62,8,1,1,0,1,1,1
5.2,11004,28,24,1,0,2,1,2,0,0
7.8,3071,86,99,9,2,3,2,2,0,1
3.0,1770,117,96,6,5,0,3,2,2,0
4.5,6892,34,9,0,5,0,3,2,2,0
3.8,18527,110,30,0,5,3,1,3,0,0
3.5,2580,107,66,4,5,2,2,1,2,0
5.0,6094,37,18,2,4,1,2,0,0,0
6.7,19275,74,39,0,4,2,1,2,2,0
9.1,18130,45,87,5,0,2,2,0,2,1
5.6,14621,36,33,0,5,2,1,0,2,0
6.2,6536,86,97,6,3,0,3,3,2,1
6.7,6861,26,9,0,5,1,2,1,2,0
4.5,6717,78,44,3,4,2,0,3,2,0
6.0,11954,77,13,9,5,3,2,1,0,0
10.0,14094,95,80,6,2,0,0,0,0,2
6.8,13891,81,13,2,4,1,0,3,1,0
10.0,7924,77,89,5,3,1,3,0,0,1
6.0,4277,44,78,0,3,3,0,1,1,1
4.8,13822,99,76,6,5,0,2,2,2,0
8.1,14727,61,84,3,0,2,0,1,0,1
8.5,15268,70,75,6,2,0,3,2,2,1
5.0,11386,110,59,6,5,1,0,0,0,0
6.7,12957,72,3,5,1,2,1,0,2,0
5.9,14227,27,94,3,1,2,1,1,0,1
3.2,15326,93,47,5,3,3,3,2,0,0
3.4,11768,105,51,9,1,2,3,2,1,0
5.6,11463,46,79,8,4,0,1,3,2,0
8.3,15791,95,52,2,5,0,2,1,1,0
7.7,745,51,0,3,1,2,0,0,1,0
4.2,15650,44,37,7,2,1,2,1,1,1
3.8,1883,13,98,9,2,0,1,1,1,0
4.3,10227,101,91,2,3,0,2,1,2,1
4.1,84,52,61,3,1,1,2,0,0,1
4.2,13841,22,75,1,2,2,3,1,2,1
1.9,14107,108,94,7,3,2,0,0,0,0
1.1,12381,94,33,5,3,1,1,1,1,0
0.9,2961,25,31,7,2,1,0,1,1,0
2.9,4551,18,19,1,5,2,3,1,0,0
8.3,14849,102,72,5,2,1,1,1,2,2
10.0,14334,114,95,7,3,1,1,0,2,2
10.0,7414,112,44,9,4,3,1,1,2,0
6.5,10981,116,6,9,2,3,0,2,0,0
4.4,12511,23,32,0,1,2,0,1,1,1
5.1,11761,113,60,9,0,2,2,3,0,1
6.3,13861,90,21,8,2,2,0,1,1,0
10.0,9264,115,97,8,1,0,2,2,1,1
4.0,1383,19,39,5,4,3,0,0,1,0
6.0,7006,27,59,3,2,3,0,0,0,1
6.2,7144,59,91,9,4,0,3,0,2,0
5.8,16426,65,79,2,4,1,1,1,1,0
2.0,11599,45,89,8,3,0,3,1,0,0
5.4,11640,46,6,3,3,0,2,3,1,0
3.3,2816,68,81,3,5,2,3,2,2,0
10.0,15525,59,79,6,5,0,0,2,1,0
7.1,17406,56,12,8,0,2,0,1,1,0
8.2,9698,86,55,9,2,2,1,1,1,1
4.2,5042,43,54,2,3,0,2,0,2,1
5.1,9157,18,44,7,2,0,3,2,0,1
10.0,923,105,67,2,4,0,0,1,1,0
8.0,2965,104,3,3,1,1,3,1,1,0
6.8,13192,67,37,9,3,1,2,1,0,1
8.7,18279,98,13,1,3,1,0,0,0,0
9.9,3459,37,32,4,5,3,3,2,1,0
9.0,16380,35,90,5,3,1,3,3,0,1
8.1,10916,29,7,1,2,0,0,0,2,0
8.3,6878,92,12,6,3,2,1,1,1,0
5.3,19169,10,2,8,2,1,2,1,2,0
6.4,4255,80,70,1,1,0,0,2,0,1
7.4,5125,106,78,0,2,0,3,2,0,1
6.6,5163,118,13,0,2,3,0,3,2,0
7.0,14454,65,14,6,4,0,3,0,0,0
5.7,7043,34,9,8,5,2,1,2,2,0
0.5,5731,113,9,0,1,2,2,3,1,0
7.4,7329,81,33,4,5,2,3,1,0,0
6.2,1802,15,37,6,5,2,1,3,1,0
6.3,19143,56,88,6,5,0,2,0,1,0
10.0,7600,107,6,3,4,3,1,1,0,0
6.7,6864,106,83,3,0,2,1,2,1,1
4.4,1037,10,26,0,3,0,3,2,2,0
7.4,5299,43,15,3,4,1,3,0,2,0
6.2,17092,67,99,0,5,0,0,0,0,0
8.2,12943,53,77,6,1,0,1,3,0,1
4.8,3195,53,10,0,0,3,2,2,1,0
4.4,18738,102,49,2,2,1,1,1,2,1
4.9,8968,71,6,8,2,1,3,0,2,0
2.5,2234,93,97,2,5,1,3,0,0,0
5.1,9597,108,98,3,2,1,1,3,1,1
9.2,14775,64,27,8,4,1,1,1,2,0
4.5,11246,38,8,3,5,2,3,1,2,0
3.3,8087,51,2,0,3,1,3,0,0,0
4.9,6647,84,10,8,2,0,1,3,1,0
6.4,18653,76,19,2,1,1,2,1,0,0
4.5,12850,43,19,1,5,2,2,3,0,0
6.1,4164,37,48,9,3,2,1,2,2,1
6.5,14775,71,18,9,4,1,1,3,2,0
6.0,8537,103,73,1,1,1,2,1,1,1
5.8,6301,61,53,7,4,2,2,2,2,0
9.5,8501,77,47,3,5,1,0,1,2,0
6.4,13564,71,49,0,0,0,0,1,1,1
4.4,58,54,67,2,1,1,0,3,2,1
7.5,18439,30,78,1,2,0,3,1,2,1
5.9,13052,59,100,3,1,0,3,3,2,1
6.1,659,25,73,5,3,1,0,3,1,1
8.0,19216,110,41,1,2,0,3,2,2,2
8.7,784,104,20,3,0,3,1,3,1,0
3.7,15246,59,27,7,5,2,0,2,0,0
9.5,6176,57,76,4,1,0,3,3,1,1
5.9,7467,34,75,6,5,3,2,3,2,0
5.9,3286,50,80,1,1,3,1,2,2,1
4.0,15268,40,66,7,4,3,1,0,0,0
7.5,9001,16,96,8,3,2,1,3,0,1
3.2,2109,106,38,4,3,1,0,2,0,0
7.1,16855,14,67,6,4,0,3,3,1,0
9.3,18612,84,61,3,2,0,0,1,1,2
5.4,19274,67,73,3,1,3,2,1,0,1
8.2,8714,111,82,9,4,1,0,0,2,0
6.2,16970,106,34,0,2,0,2,2,1,1
3.2,14103,90,52,7,3,2,0,2,2,0
6.2,15958,16,13,5,5,2,1,2,2,0
5.6,1931,105,51,6,1,2,3,0,2,1
7.8,9392,79,36,0,5,0,1,2,1,0
5.3,13265,53,92,9,2,0,2,1,0,1
7.0,7379,45,45,4,3,3,1,2,2,1
3.9,1552,108,16,5,2,1,1,2,2,0
6.9,18888,23,51,7,4,3,3,1,0,0
6.0,1422,75,32,3,1,3,2,0,2,1
5.7,1272,111,73,3,3,3,2,3,1,1
6.1,3071,98,89,2,2,1,1,0,0,1
5.4,10541,86,32,0,4,3,0,2,2,0
6.3,5742,116,56,1,3,0,3,3,2,1
5.6,5665,88,65,0,4,1,2,1,2,0
4.1,3810,50,44,2,0,3,3,2,0,1
3.4,11967,25,4,1,5,1,2,3,1,0
5.0,11339,119,39,8,2,0,2,0,2,1
5.4,2709,60,58,6,3,2,3,1,0,1
0.0,1374,90,24,2,0,1,3,0,1,0
6.0,8987,50,50,8,1,1,0,3,0,1
10.0,9359,93,79,2,2,0,2,1,2,1
7.4,11701,60,18,8,5,0,0,3,1,0
5.7,4910,108,61,3,3,1,2,2,0,1
4.4,15361,27,70,8,5,3,0,0,1,0
2.6,2172,92,45,4,0,3,1,0,2,0
7.8,7673,55,19,3,4,2,2,1,2,0
6.9,1096,96,16,9,2,1,3,2,1,0
3.5,2488,52,44,1,5,1,0,3,0,0
7.9,2115,89,55,9,5,2,1,0,0,0
7.7,6677,93,58,4,0,3,0,0,0,1
4.7,19314,84,30,1,2,2,2,3,0,1
5.4,3299,26,67,4,4,1,2,0,0,0
6.5,6388,24,84,1,2,0,2,1,0,1
7.1,17460,100,49,8,0,3,1,3,2,2
3.8,4551,24,26,3,0,2,2,2,2,0
7.1,15768,108,70,3,2,3,3,3,1,2
6.1,14136,109,14,9,1,1,2,3,2,0
8.2,3724,82,89,7,3,1,0,2,2,1
7.5,12069,63,82,8,5,2,3,1,0,0
6.1,5965,83,90,9,3,3,3,3,2,1
7.8,7537,66,39,0,2,0,0,1,2,1
3.0,10255,97,33,6,5,1,0,1,2,0
5.3,7999,52,14,0,5,3,3,0,1,0
4.1,15952,110,16,3,0,0,3,3,0,0
4.9,6831,99,27,8,5,1,0,0,1,0
4.9,7498,107,20,5,3,1,1,0,2,0
3.5,7052,107,85,4,3,1,0,3,1,0
7.9,18412,15,99,2,4,0,1,2,2,0
7.5,19377,19,43,6,1,3,0,3,0,1
4.8,18075,77,64,4,4,3,1,1,2,0
1.4,18137,11,1,1,4,1,0,0,0,0
5.0,15453,27,8,4,2,1,3,1,1,0
5.9,14506,69,52,9,1,0,0,2,1,1
8.7,9950,31,10,9,2,3,1,0,1,0
4.9,10133,82,35,5,2,1,3,2,1,1
8.0,12979,16,93,5,0,0,3,3,1,1
5.0,15825,35,26,3,3,2,3,2,0,0
7.1,10350,54,48,3,3,3,3,3,1,1
7.6,4140,20,50,8,3,2,2,1,2,1
7.2,1291,55,4,0,4,0,2,2,2,0
4.1,6583,14,62,5,2,2,3,1,0,1
5.3,14499,51,69,8,4,1,3,1,2,0
7.2,1640,112,38,5,5,2,1,3,1,0
2.8,81,84,82,9,4,1,0,2,2,0
7.6,6604,104,84,8,2,2,1,2,0,1
3.6,17206,37,4,2,2,0,2,2,2,0
3.3,19893,94,8,0,2,0,3,0,1,0
4.9,8488,63,88,5,3,2,1,3,2,1
4.6,18058,63,28,6,1,2,1,2,0,0
6.4,11436,94,7,6,2,0,0,0,0,0
6.5,1746,11,98,4,4,3,3,3,2,0
6.1,3402,45,59,5,5,0,1,2,2,0
4.0,17592,62,100,0,3,3,3,3,2,1
8.4,8390,81,40,3,2,3,2,1,2,1
6.1,11374,77,40,7,0,2,0,1,1,1
7.9,7958,39,39,2,2,3,1,0,1,1
1.4,15271,78,80,2,2,3,2,0,0,0
7.1,8656,70,9,7,5,2,3,3,2,0
4.9,14149,109,5,4,1,2,2,1,1,0
7.5,998,12,53,1,1,1,0,2,1,1
9.6,14037,31,21,9,3,2,3,1,1,0
3.7,17565,50,97,5,1,2,0,2,1,0
7.7,15267,108,92,1,1,2,0,0,0,2
4.8,7904,47,16,6,3,0,3,1,2,0
2.3,3546,11,42,9,5,0,0,2,1,0
7.9,15149,70,87,8,3,3,0,2,1,1
9.6,5670,29,36,1,3,2,0,3,0,1
10.0,5007,90,9,1,0,3,2,0,2,0
6.6,4988,29,70,4,3,1,2,3,2,1
3.1,6352,31,42,6,4,3,0,0,1,0
5.6,16858,84,58,2,0,2,3,3,1,1
5.8,10067,57,58,7,3,0,0,2,0,1
8.2,14886,52,35,7,0,2,0,1,0,1
6.0,10400,76,5,6,4,0,0,0,1,0
1.8,18214,80,55,0,5,0,3,1,1,0
7.3,10658,90,10,6,0,2,0,3,2,0
6.1,17548,39,84,5,5,2,1,1,0,0
7.8,10640,94,6,0,3,0,3,2,2,0
6.5,12778,47,14,7,4,2,0,1,1,0
7.4,11158,40,20,8,2,0,0,1,1,0
6.0,12111,41,73,0,4,2,2,2,1,0
6.6,11338,24,89,3,5,0,2,0,1,0
4.2,19398,59,94,4,5,1,2,3,0,0
6.7,2416,110,29,1,0,3,2,1,0,0
5.6,2931,119,34,4,5,2,0,3,1,0
7.0,10538,95,3,1,5,2,3,1,1,0
3.6,1697,51,24,5,2,1,1,2,1,0
8.8,6109,21,75,1,2,0,3,3,0,1
6.5,18372,72,91,1,5,1,2,2,1,0
7.6,19364,36,5,1,1,2,0,1,1,0
6.0,18952,111,22,8,0,1,1,3,2,0
7.2,3970,71,28,3,2,2,3,0,1,0
1.5,14170,40,64,5,5,1,0,0,2,0
5.8,1711,103,39,7,2,1,2,0,0,1
4.4,10063,76,61,9,5,3,0,3,2,0
5.3,1432,93,42,4,4,2,1,3,1,0
8.0,10216,109,38,2,1,0,3,2,2,2
2.8,8082,31,36,9,4,3,2,3,1,0
7.5,18807,98,13,0,3,0,1,0,0,0
6.9,1078,90,99,4,4,1,2,3,0,0
8.6,9776,88,4,1,3,3,3,2,0,0
1.9,5969,70,57,6,0,3,2,1,0,0
7.2,7581,113,82,1,3,1,2,2,0,1
6.5,18782,60,45,4,1,3,1,3,2,1
5.9,10811,19,47,1,3,1,3,0,2,1
8.9,13321,116,46,1,3,3,1,1,2,2
1.8,18686,56,98,1,0,3,3,1,1,0
6.3,194,23,85,5,0,1,3,2,2,1
8.0,19203,16,37,2,0,0,1,0,1,1
2.7,1953,50,71,1,2,0,3,2,0,0
7.2,9703,44,59,5,0,2,3,0,1,1
6.7,6452,75,100,9,2,1,0,0,1,1
1.7,13374,16,57,3,4,1,0,3,0,0
8.2,11809,97,40,0,0,2,3,2,0,2
4.2,9414,23,90,9,1,0,3,3,2,1
9.2,19191,116,95,5,5,2,1,2,2,0
7.1,13759,30,93,7,0,0,0,3,1,1
6.6,19788,42,2,9,4,0,1,1,2,0
8.0,13266,87,10,1,2,2,3,2,2,0
7.8,5897,73,5,1,3,3,2,1,1,0
2.1,4253,114,87,8,0,1,0,1,1,0
2.6,19084,35,29,9,0,3,0,2,1,0
5.7,6799,117,97,1,0,2,3,2,1,1
3.9,985,24,56,6,5,3,1,1,2,0
9.3,2884,93,53,9,5,0,1,2,0,0
4.0,19176,50,1,5,2,1,2,2,2,0
6.2,16529,14,91,8,0,3,2,3,2,1
7.2,11368,95,30,8,2,2,2,1,2,2
10.0,13305,110,76,2,4,1,1,2,0,0
8.3,19466,31,72,8,5,0,1,0,1,0
4.7,8737,106,74,0,2,1,2,1,1,1
7.0,14063,36,25,9,4,0,0,3,0,0
7.4,5200,72,20,0,0,3,0,0,1,0
7.2,8394,80,93,7,4,0,0,2,2,0
4.0,6488,61,4,5,5,1,3,3,1,0
10.0,4197,113,66,4,3,1,1,1,1,1
3.6,12859,44,66,3,1,1,0,1,0,0
7.4,17403,74,70,4,3,3,3,3,0,2
4.2,14959,77,8,6,0,0,3,1,1,0
6.8,7552,118,8,6,5,1,3,2,2,0
5.6,19290,48,6,1,2,0,0,1,1,0
3.4,8132,69,16,7,5,3,3,2,1,0
1.1,254,119,10,9,2,1,2,2,1,0
7.8,517,89,68,7,0,0,1,2,0,1
4.9,12306,98,95,1,0,3,1,3,1,1
6.3,1313,35,99,4,1,2,2,2,2,1
9.6,12950,57,64,0,2,1,3,0,2,1
7.2,14387,61,74,3,2,3,1,1,0,1
0.2,3592,27,93,3,4,2,0,3,2,0
3.6,15136,20,12,4,2,0,3,0,0,0
2.3,13210,55,76,1,2,3,0,2,0,0
4.3,9610,107,47,8,5,1,0,1,1,0
5.5,15273,118,42,0,4,3,0,2,2,0
10.0,13884,68,31,1,1,0,3,3,2,1
8.0,1087,113,79,7,5,0,1,1,1,0
6.7,3940,82,89,2,2,3,0,1,0,1
6.9,15281,76,67,4,3,1,2,2,1,1
7.0,18794,55,94,6,4,3,1,0,0,0
2.5,6554,10,77,7,5,1,2,1,1,0
3.2,12269,51,67,8,1,2,0,0,0,0
6.9,1570,17,31,2,1,0,3,2,2,1
6.0,11719,15,25,0,5,0,0,3,1,0
6.6,3716,25,23,3,5,2,0,3,1,0
9.2,648,91,40,5,1,1,2,2,1,1
4.6,16301,18,81,2,1,0,2,0,1,1
5.3,17742,32,0,3,2,1,2,1,1,0
6.5,14802,39,18,8,4,2,0,1,2,0
2.6,17600,59,1,3,5,1,1,0,0,0
3.1,7275,44,63,0,5,0,1,0,1,0
8.7,1706,45,56,2,1,0,3,1,1,1
5.4,12733,53,80,1,5,0,1,2,1,0
5.0,13149,34,74,7,3,2,1,3,0,1
6.5,12200,52,10,0,1,3,1,1,1,0
2.7,6395,100,49,2,2,3,2,2,2,0
5.4,4815,63,43,4,1,2,3,0,0,1
4.9,19569,61,18,7,0,2,2,3,1,0
6.7,4811,106,58,4,0,1,1,2,1,1
1.8,6044,12,53,9,2,2,3,3,0,0
4.4,14650,48,54,9,3,1,3,3,1,1
5.1,854,96,80,7,2,3,2,1,2,1
5.0,16716,106,47,4,2,3,2,2,2,1
8.1,3840,42,62,6,2,2,0,0,0,1
4.4,6666,14,56,3,0,1,3,3,0,1
10.0,17740,45,90,7,2,2,2,3,0,1
7.5,11208,64,36,6,5,2,3,3,2,0
5.0,8686,35,6,3,4,0,2,1,1,0
7.2,4503,76,11,5,5,1,2,0,0,0
7.5,17213,38,70,8,5,2,1,3,2,0
5.4,7196,36,53,0,3,3,2,3,1,1
8.3,4740,88,4,6,5,2,0,0,1,0
4.0,13200,42,44,0,0,2,3,3,1,1
7.2,17039,95,83,6,5,2,2,0,2,0
5.8,5657,47,82,6,0,0,0,3,1,1
6.6,16267,100,60,4,2,0,1,3,2,1
6.5,6810,54,11,7,2,3,1,3,1,0
6.0,6060,102,21,6,3,0,2,2,1,0
10.0,2158,110,35,1,0,0,3,3,0,1
4.8,14901,76,16,5,0,3,2,3,0,0
4.4,7976,97,41,7,5,3,3,1,0,0
5.8,3574,33,32,0,3,3,0,0,1,1
8.6,16681,52,3,7,4,1,3,0,0,0
6.1,11250,28,24,8,1,1,2,0,0,0
5.9,12544,37,45,8,3,3,1,2,1,1
4.9,18809,90,49,1,4,1,1,1,1,0
5.0,18945,14,71,6,1,2,2,3,1,1
8.1,16041,59,30,0,0,0,1,1,0,1
5.9,11520,75,33,7,1,3,2,0,0,1
6.5,6398,79,37,6,0,2,3,1,1,1
4.6,9818,60,37,4,4,0,1,0,0,0
7.6,12284,112,24,9,0,0,2,0,0,0
8.4,6929,61,80,1,4,2,2,1,1,0
4.1,11444,39,30,8,2,3,3,2,2,1
4.2,7723,36,68,9,5,2,1,1,0,0
4.3,11970,106,94,6,2,2,0,0,0,1
8.1,7656,70,86,2,4,0,0,3,0,0
4.1,17842,49,84,4,0,1,2,3,2,1
5.3,8510,32,100,6,0,3,1,0,1,1
4.0,5329,35,26,6,4,2,3,2,1,0
9.4,8475,23,51,5,0,0,0,0,0,1
4.9,16643,81,21,9,0,3,2,1,1,0
9.3,18454,118,63,4,3,2,2,3,2,2
5.9,8505,94,23,3,4,0,1,1,1,0
5.0,1098,60,25,5,0,1,2,2,1,0
7.6,15007,57,36,1,4,2,3,0,2,0
5.9,10385,106,16,3,2,1,2,1,2,0
8.8,13397,107,76,9,0,2,3,1,0,2
5.6,13768,11,50,1,2,1,3,1,1,1
5.1,19091,22,52,7,4,1,0,1,0,0
5.1,17789,42,71,0,3,2,1,2,0,1
8.5,6717,32,44,7,2,2,2,3,1,1
6.5,18423,38,23,8,1,2,1,2,2,0
4.5,18277,19,99,5,2,0,3,2,2,1
3.1,6173,62,35,3,5,2,2,2,1,0
6.4,14536,111,100,9,0,2,0,1,2,1
4.1,3123,44,60,6,5,2,2,2,0,0
2.5,14332,14,15,8,1,0,2,1,2,0
8.2,18149,119,27,3,5,1,0,0,2,0
3.5,15718,119,79,5,3,2,1,0,1,0
2.4,7412,19,5,7,3,1,1,2,2,0
5.7,3881,91,55,2,4,3,2,3,2,0
5.4,130,24,37,3,0,3,3,1,1,1
4.3,12292,98,61,4,5,3,3,0,2,0
6.4,10978,115,84,5,1,0,0,2,1,1
5.4,8662,69,67,7,5,3,0,3,1,0
10.0,5364,86,51,7,5,1,1,2,1,0
5.6,17705,115,92,4,2,2,3,0,2,1
3.5,6815,45,81,5,5,3,0,1,0,0
6.6,18787,102,99,9,5,1,2,0,2,0
6.8,2846,32,65,8,5,0,1,0,0,0
5.3,1050,50,85,5,5,3,1,0,0,0
2.7,13924,28,93,5,4,3,3,3,0,0
9.1,844,76,29,6,0,1,3,2,0,0
3.5,11580,11,46,7,3,0,2,1,2,0
7.8,15886,64,82,3,3,1,1,0,2,1
8.5,3227,12,20,7,5,0,0,0,2,0
5.4,13408,40,43,9,3,1,0,2,2,1
7.8,13378,32,91,5,2,2,0,1,2,1
7.9,13633,26,78,3,5,0,1,0,0,0
3.9,4593,41,53,7,0,1,2,1,1,0
8.9,3618,24,82,0,4,1,3,0,1,0
6.7,4992,85,78,7,5,3,1,1,2,0
1.7,5725,94,68,9,5,2,1,3,0,0
6.4,7649,55,24,1,4,0,3,1,1,0
4.9,9825,98,64,9,3,2,0,3,0,1
6.9,9583,22,33,8,4,2,1,2,1,0
4.7,13519,35,80,0,5,0,3,2,2,0
4.7,2460,27,71,3,2,0,0,3,2,1
3.9,2440,83,29,1,1,1,1,0,2,0
6.4,12795,47,69,1,4,2,0,1,2,0
7.0,17062,96,39,1,5,2,2,2,2,0
6.0,7886,19,75,0,5,3,1,1,2,0
5.4,19973,69,47,1,4,1,1,1,1,0
6.2,17332,53,95,6,4,0,3,1,0,0
8.1,16806,18,82,8,5,1,0,0,1,0
3.9,12868,70,35,1,0,2,0,3,2,0
3.3,9415,86,50,9,2,2,0,3,2,0
3.6,9025,30,53,7,2,1,1,1,2,0
2.7,9315,39,50,5,3,1,3,3,0,0
4.0,17619,53,43,0,4,1,1,0,1,0
8.3,1234,118,15,2,3,2,3,1,2,0
2.6,5663,93,31,2,5,0,2,2,1,0
5.5,4217,14,47,3,5,2,0,1,0,0
7.3,18217,86,29,1,2,2,3,3,1,0
6.0,116,28,44,7,3,0,3,1,0,1
7.7,17559,36,36,2,2,0,0,2,2,1
4.8,12829,54,45,2,2,1,3,0,2,1
5.0,4731,98,70,0,3,1,1,1,0,1
5.2,13995,87,85,0,3,1,2,3,1,1
7.1,19271,41,67,5,3,3,3,0,2,1
10.0,18468,61,68,7,4,1,0,1,0,0
6.0,5881,28,9,0,1,1,3,3,2,0
5.5,15223,103,85,7,5,0,3,1,2,0
4.1,5355,19,55,3,3,1,0,1,1,1
9.5,10820,118,92,0,1,3,3,0,1,2
5.2,11017,85,41,1,5,0,3,1,0,0
4.8,15522,63,60,2,5,2,0,0,2,0
5.6,16923,65,0,4,1,1,2,3,0,0
9.6,12300,42,73,7,1,3,1,1,0,1
4.9,9660,116,7,9,1,3,1,3,0,0
5.9,18104,109,30,5,4,1,0,3,0,0
1.0,755,89,76,7,1,0,3,3,1,0
8.0,2403,18,90,8,4,3,3,3,0,0
5.4,3559,53,99,5,5,1,1,2,0,0
7.8,13376,23,11,3,2,2,2,0,1,0
7.3,19979,47,59,4,2,3,2,2,1,1
6.3,2118,75,79,3,0,2,2,0,1,1
5.1,2373,77,21,2,2,1,1,2,1,0
6.1,18452,25,21,5,2,1,1,1,0,0
3.3,2931,109,5,3,1,2,2,0,2,0
6.4,2201,111,28,0,0,0,3,1,1,0
7.1,18099,64,11,1,5,1,2,1,1,0
6.2,14925,107,84,4,0,1,2,2,0,1
6.1,13142,13,55,1,1,3,1,2,2,1
4.8,19288,81,54,3,5,2,0,1,2,0
5.7,4499,21,15,1,3,0,0,3,2,0
3.8,277,26,39,7,1,0,3,0,2,0
4.9,4665,49,53,1,1,0,3,2,1,1
10.0,1890,41,65,5,2,3,3,0,1,1
6.2,5643,90,81,0,3,0,0,2,1,1
7.0,10638,72,11,9,4,0,3,3,1,0
5.9,1322,82,82,4,0,2,0,2,0,1
6.1,4850,107,18,5,5,2,2,0,0,0
6.3,18986,47,77,0,5,2,1,3,1,0
5.5,4187,29,52,6,2,0,3,1,2,1
7.2,5511,45,52,4,0,3,1,0,1,1
4.6,502,79,74,9,3,2,0,2,0,1
3.0,8960,28,31,6,4,0,3,1,0,0
6.4,3808,65,10,3,5,3,0,1,1,0
8.2,7461,80,77,0,5,2,1,2,1,0
4.7,8192,18,67,6,3,2,0,0,1,1
7.6,6057,95,57,1,2,3,3,1,0,1
7.3,15740,87,79,9,2,0,3,1,2,2
9.1,17325,64,14,0,0,1,1,0,1,0
9.7,8366,83,78,7,1,3,1,2,0,1
7.2,6923,23,48,6,2,1,0,3,2,1
5.8,3052,51,80,7,0,0,1,0,1,1
2.8,16724,85,88,4,5,2,1,3,2,0
8.0,15457,103,85,7,4,2,0,0,0,0
8.3,13524,10,83,4,5,1,3,1,2,0
5.5,8510,99,51,8,4,0,3,3,0,0
6.7,5541,56,82,6,5,0,3,2,0,0
3.9,7460,31,47,6,5,3,1,3,0,0
