current_time,fridge_item_count,last_meal_hour,stress_level,snack_type_preference,screen_time_today,snack_choice
23.73,12,3,1,2,10.9,2
2.86,2,5.2,1,2,8.8,1
0.08,6,6.3,2,2,5.7,1
1.96,16,6.5,3,1,10.1,1
3.68,12,7.6,0,1,6.9,2
1.64,16,4.3,3,0,3.3,1
23.45,7,2.6,3,3,3.1,1
2.97,6,6.5,1,1,12.8,2
22.08,13,1,0,0,6.5,1
23.54,8,4.6,3,3,9.8,1
0.32,7,1.4,0,1,6.3,2
23.17,0,2.7,1,2,4.6,1
1.62,10,8,3,3,8.7,1
1.34,15,6.8,2,0,12.9,1
0.43,14,7.9,1,1,11.9,2
23.76,8,3.6,2,1,2.5,2
0.6,8,1.7,0,3,11.2,1
23.74,11,7.6,3,1,1,1
23.33,16,3.3,0,2,5.8,1
0.1,18,2.5,2,1,14.6,2
1.61,2,4.1,1,3,8,1
1.88,2,2.6,1,1,10.7,1
23.78,9,6.8,1,3,2.9,1
3.67,7,3.3,2,1,2.3,1
23.57,18,3.8,2,3,7.8,1
2.27,18,3.7,1,2,11.5,1
22.49,13,5.7,3,3,14,2
1.98,6,3.1,3,2,6.6,2
0.76,7,7.7,0,0,12.6,1
1.41,4,6.9,0,1,5.8,1
23.1,5,7.7,3,1,14,1
0.6,8,4.3,1,2,12.7,1
2.59,2,3.1,3,3,3.8,1
2.59,11,2.1,2,0,7.9,2
23.42,16,1.6,1,2,13.2,1
0.11,13,2.4,1,0,11.1,1
22.02,14,5.7,3,3,13.7,2
22.54,18,1.6,2,0,9.8,1
22.76,18,5.5,2,3,2,1
23.76,7,7.4,1,2,8.3,1
2.55,16,2.3,1,2,6.7,1
1.06,10,6.2,2,2,1.4,1
2.75,18,5.3,3,1,3.2,1
2.52,4,5.5,2,0,11.2,1
1.52,2,6.1,3,2,8.4,1
0.99,5,5.7,3,1,6,2
3.58,10,1.1,0,3,14,2
1.41,1,2.9,0,1,3.5,1
0.89,12,7.5,1,3,3.9,1
3.21,9,1.2,0,3,6.2,2
22.43,15,4.1,2,2,10.2,1
1.93,4,1.2,1,0,7,2
22.68,18,7.4,1,3,14,1
2.91,0,7.4,0,0,5.2,2
2.75,6,7.1,2,0,3.6,1
1.02,17,7.6,2,3,10.1,1
1.96,5,7.3,0,1,14.7,1
2.63,4,1.1,3,3,4.9,1
0.89,0,4.7,3,1,14.8,2
3.43,1,5.3,0,3,6.3,1
0.62,8,6.1,2,0,12.5,1
3.34,6,5.6,0,0,9.3,1
1.49,4,5.8,1,3,1.1,1
0.55,4,5.5,2,0,14.7,1
22.02,2,2.1,2,0,8.6,1
23.77,3,4.9,0,1,6,1
3.2,5,4.2,1,0,10,1
0.57,11,8,2,1,9.1,1
0.52,5,5.6,2,2,5.8,1
0.93,12,7.2,2,1,4.5,1
23.71,6,1.9,2,0,1.9,2
0.94,5,3.2,0,2,13.4,2
0.25,4,6.4,1,3,5.6,1
3.45,15,6.3,2,3,9.3,1
1.38,2,2,1,1,9.7,1
3,15,5.1,3,0,12.1,1
2.11,7,2.8,3,2,14.3,2
23.27,18,5.3,2,1,10,2
3.2,0,2,2,3,13.1,1
22.52,0,3.8,2,3,8.3,1
0.69,19,2.7,0,1,1.7,1
23.43,6,4.3,2,3,11.6,1
1.22,14,3.5,2,3,8.1,2
23.8,17,6.9,2,2,6.5,2
2.33,10,6.7,1,1,4,1
3.61,1,6.7,1,0,7.9,1
2.25,5,2.3,2,0,11.1,1
0.13,17,3.4,0,0,9.6,1
1.59,4,3.5,3,1,1.6,1
3.32,7,7.4,3,1,14.1,2
23.62,8,4.4,1,3,3.7,1
22.71,11,3.6,0,3,11.8,1
22.78,1,4.1,2,2,14.2,1
0.96,10,6.1,1,2,8.2,2
2.39,18,2.4,3,2,4.6,1
1.94,2,6.8,0,3,6.3,1
0.72,13,7.9,1,2,4.6,1
2.37,17,7.1,1,3,1.7,2
1.8,6,7.1,1,0,4.8,1
1.76,0,2,1,3,3.6,1
23.21,3,5.5,0,0,12,1
23.87,14,5.4,3,2,4.3,2
0.06,17,5.8,2,3,12,2
2.84,0,6.9,3,3,6.9,2
2.64,7,3.1,3,3,8.6,1
23.51,14,3.9,3,1,6.1,1
22.33,13,6.9,1,1,14.3,1
2.6,19,7.1,2,0,5.3,1
0.46,5,4.8,2,2,14.1,1
23.32,11,3.3,0,0,5.9,1
22.7,3,5.4,3,3,1.5,1
22.08,15,1.8,0,3,10.9,2
0.56,7,5.5,1,2,11.8,2
0.04,8,6.3,2,2,1.1,1
2.17,6,2.3,0,2,7,1
3.85,3,1.6,2,3,12.3,1
23.24,6,3.2,3,1,11,2
23.46,8,6.8,3,3,1,2
0.02,19,4.3,0,3,7.8,1
0.79,16,7,1,3,6.6,2
2.18,18,2.3,1,2,5.5,1
0.11,16,2.7,0,3,11.2,1
22.62,18,1.5,1,3,9.9,1
2.37,15,2.9,1,2,1.6,1
2.76,12,1.6,0,3,3.2,1
23.48,4,3.9,3,0,6.9,1
22.82,16,1.5,0,3,12.6,1
1.16,19,5.7,2,3,1.1,2
23.25,4,5.6,1,3,3.2,1
0.24,19,2,0,2,1.8,1
2.66,16,1.1,3,2,6.9,2
23.32,12,6.5,0,3,8.8,1
2.83,10,5.8,1,3,5.6,1
2.04,10,4,2,0,11,2
23.32,17,7.6,1,2,8.7,1
1.15,3,5.3,0,2,11.3,2
1.68,3,7,3,0,9.4,1
23.2,7,5.9,1,1,9,1
22.87,17,5.8,0,3,5.3,2
1.18,1,3.1,1,3,7.3,1
2.16,4,4.9,3,3,5.8,1
0.79,18,3.2,3,1,3.1,1
22.42,4,2.5,2,0,7,1
3.54,1,1.3,3,1,14.2,1
2.16,3,6.1,1,0,3.5,1
1.72,13,3.2,0,2,14.1,1
1.86,6,7.6,0,0,6.6,2
0.39,8,2.3,2,3,3.8,1
3.9,12,2.2,0,2,10.9,2
22.79,0,6,2,2,12.4,2
2.43,10,3.5,0,0,14,1
0.52,11,5.6,1,2,8,2
3.28,14,6.3,2,0,11.1,2
2.3,12,5.1,1,1,6.3,1
1.37,19,6.2,0,3,7.6,1
3.62,3,5.6,3,1,13.2,2
3.47,10,1.7,2,3,11.9,2
22.31,16,7.3,0,1,11.9,1
23.15,7,3.5,3,1,3,1
2.05,17,4.6,2,1,1.4,1
3.52,13,2.7,1,1,4.5,1
0.58,13,5.2,0,2,2.1,2
22.23,3,1.3,0,2,3.4,2
1.85,9,4.5,3,3,4.7,2
23.17,2,6.7,1,2,12.1,1
1.31,4,1.8,0,3,10.3,2
0.3,12,8,0,0,14.3,1
1.34,19,7.8,0,0,2,2
3.59,4,6.6,2,2,14,1
0.91,1,6,3,3,8.8,2
22.21,15,6.1,0,3,3,2
1.48,6,1.9,2,2,9.9,1
23.95,8,5.9,1,0,3.2,1
2.66,1,3.7,0,2,13.1,2
0.81,1,5.8,3,1,4.5,1
2.44,17,4,2,3,14.2,1
3.44,12,2.7,2,0,2.3,1
0.17,5,6.9,2,3,3.2,1
3.93,3,2.6,3,0,3.2,1
22.9,1,1.5,0,3,12.7,2
1.86,5,2.9,0,3,4.2,1
22.21,12,7.1,3,2,13.2,1
23.28,0,3.1,0,1,5.8,1
1.8,0,5.1,3,0,5.9,2
22.28,1,6.8,1,1,5.6,2
22.61,16,3.4,1,3,13.4,1
23.74,13,5.3,0,2,6.5,1
1.45,19,6.5,1,3,3.4,1
22.1,8,3.9,1,3,12,1
0.89,19,3.1,0,2,2.8,1
1.75,11,2.6,1,1,7.2,1
0.41,4,5.1,3,2,12.8,2
22.41,5,4.5,3,3,7.3,1
1.66,5,5.3,3,3,13.6,2
1.63,16,2.8,2,2,1.3,2
1.03,14,6.5,0,2,12.4,2
2.15,18,3.7,1,1,3.6,2
23.24,17,7,0,1,8.8,2
2.06,19,2.5,2,0,10,1
22.97,11,8,1,0,8.1,2
0.35,8,3.4,2,2,1.1,2
22.4,18,1.7,0,2,7.9,1
2.91,6,1.3,2,3,3.3,1
1.22,14,5.2,1,2,6.7,1
3.82,4,4.1,1,1,4.5,1
3.64,1,5.1,0,2,11.9,1
3.98,16,2.2,3,3,4.7,2
22.61,10,3.6,0,3,5.9,1
1.63,9,4.1,1,0,8.5,2
0.44,18,3.7,1,3,8.7,1
1.19,14,7,1,0,9.7,1
23.85,6,5.6,1,1,7.5,1
22.29,8,6.6,2,1,5.2,2
2.24,3,5.9,1,3,4,1
3.79,8,7.9,2,3,1.7,2
1.19,0,6.7,1,0,9.4,1
23.97,6,7.9,2,0,6.7,1
3.62,15,6.5,0,2,14.5,1
0.18,2,3.9,3,0,9.9,1
3.48,1,1.9,2,2,3.9,2
3.13,0,3.7,0,3,4.4,1
1.17,3,7.4,3,0,6,1
2.05,19,4.4,1,0,9.3,1
2.19,18,3.3,0,1,5.6,2
1.84,0,4.6,3,1,2.1,1
22.96,3,6.5,3,3,4.3,1
2.15,14,5.4,1,1,14.5,1
22.02,9,4.7,0,2,14,1
2.25,0,7.9,1,0,11.4,2
1.32,12,5.2,3,2,9.4,1
23.56,11,1.9,2,2,13.9,1
2.81,17,6.5,1,2,2.3,1
0.43,1,2.2,1,0,5,2
0.91,12,7,2,3,2.2,2
22.17,14,2.5,2,0,12.5,1
0.4,6,7.4,0,2,14,2
23,18,6,1,1,7.2,1
23.65,1,6.5,1,1,8.7,1
23.51,0,7.8,3,3,5.8,2
22.28,13,3,2,1,14.4,2
0.76,1,3.4,2,3,8.6,1
1.13,17,4.7,1,1,3.9,1
1.42,14,5,0,3,1.6,1
0.77,4,4.9,3,3,7.7,1
3.21,19,5.5,3,3,7.6,1
22.23,13,7.5,3,2,1.7,1
1.68,10,2.7,0,3,1.4,1
3.19,12,1.7,0,3,4.1,1
22.25,10,1.6,2,1,14.4,1
0.97,3,4.2,1,1,13.2,2
1.53,3,4.4,3,3,1.6,2
23.14,11,7.9,0,1,3,2
23.51,9,1.9,3,2,1.1,1
2.71,16,3.3,2,1,3.2,1
1.4,1,6.3,1,2,13.8,1
23.89,19,2.2,2,2,1.8,1
2.58,10,7,1,0,9,1
2.47,1,3.2,0,0,11.8,1
0.07,1,1,2,2,12.7,2
0.93,19,3.8,2,1,5.6,1
1.98,12,3.3,2,3,14.9,2
0.06,19,5.8,3,1,2.4,1
1.77,12,4.2,1,2,10.5,1
23.5,16,2.5,1,1,1.3,2
23.75,14,2.3,3,1,13.4,1
23.86,13,5.6,0,3,9.5,2
3.61,0,5.8,1,3,14.7,2
2.99,15,6.7,0,2,8.1,2
1.39,15,7.8,3,2,8.4,1
1.38,10,4.8,0,2,12.4,1
22.34,18,6.7,1,0,7.5,2
1.89,15,2.1,1,0,9.3,1
23.97,6,2.2,3,3,12,1
1.67,14,6.4,3,1,11,1
3.03,19,1.5,0,0,13.4,1
22.27,9,6,2,0,6,1
1.64,17,2.2,0,1,4.3,2
1.38,16,2.7,0,2,12.4,2
23.24,17,2.9,2,2,8,1
1.87,6,7,3,0,9,1
1.32,8,2.2,0,3,9.4,1
2.6,13,2.1,0,3,8.8,1
22.66,0,1.4,2,3,10.9,2
0.66,16,7.9,3,1,5.9,2
3.98,0,4.8,0,2,6.2,2
2.13,10,5.3,1,2,7.4,1
2.1,17,7.3,1,0,14.2,1
23.9,12,1.9,3,2,2.9,1
22.56,12,1.9,0,3,11,1
3.69,17,3.2,0,1,4.6,1
22.63,19,1.4,1,3,12.8,1
3.95,17,8,1,3,3,1
22.75,5,6.2,1,3,14.5,1
23.02,12,6.7,2,2,7.4,1
23.85,5,7.3,0,0,11.3,2
1.07,7,6.3,0,2,3.6,2
2.73,17,3.6,3,3,2.9,1
3.82,0,1.2,2,0,14.3,1
0.15,11,1.6,2,1,7.7,1
22.12,0,1.2,2,0,6.7,1
1.69,11,7.3,2,1,5.4,1
2.26,13,4.3,3,1,3.9,1
0.38,4,8,0,0,9.3,1
23.1,11,3.7,3,1,4.8,1
23.83,1,3.8,2,2,3.3,1
1.93,5,2.5,2,0,13.5,1
0.96,15,3.3,2,3,9.7,1
2.45,1,3.3,0,2,8,2
23.31,2,7.9,3,3,13,1
3.04,14,2,0,2,9.3,2
22.93,17,7.6,0,3,8.7,1
23.98,10,7.5,1,3,6.9,2
1.54,5,5.4,0,2,3.8,2
2.41,16,5.2,0,3,7.1,2
23.59,4,3.3,1,3,10.3,1
3.68,9,3.8,3,0,2.4,1
2.23,10,2.6,2,1,8.2,1
23.3,7,3.6,2,3,14.9,2
2.35,2,4.5,2,1,7.6,1
2.17,16,6.9,0,1,3.3,1
2.51,5,3.3,1,3,14.7,1
3.49,0,3.7,0,2,4,2
2.26,14,2,3,3,11.5,1
0.11,16,1.7,3,3,10.5,1
2.74,7,1.1,2,3,14.9,1
2.17,1,6.4,3,0,9.8,1
1.44,14,4.9,1,3,11.1,1
0.12,15,4.9,1,3,2.7,2
3.52,16,2.1,2,0,14.9,2
1.07,4,6.2,0,0,7.4,1
1.76,5,4.4,1,3,9.9,1
0.49,5,4.7,1,1,8.1,2
2.68,10,7.7,2,0,4,2
0.04,7,5.7,0,1,7.3,2
2.86,14,6.7,3,0,14.4,1
22.65,3,5.2,1,3,10.3,1
2.25,7,5.5,0,3,2.2,1
0.86,0,7.6,2,0,14.3,1
2.19,3,7.9,3,0,3.1,2
1.18,15,3.7,3,3,9.2,1
22.8,7,5.1,0,3,11.8,1
0.86,19,7.1,1,2,5,2
3.78,18,5.7,2,2,14.7,1
2.52,2,4.5,3,0,8.4,2
23.8,14,5.9,2,1,14,1
3.66,17,4.5,0,2,8.8,1
2.67,16,6.8,2,0,14.2,1
0.18,0,4.7,2,0,4.9,1
1.62,18,4.8,1,1,4.3,1
0.56,8,5.7,1,1,7.2,1
22.58,15,4.8,2,2,5.7,1
2.83,9,6.1,3,3,9.2,1
23.14,6,3.2,1,1,7.4,1
0.74,15,2.6,3,0,8.5,2
2.21,9,6.3,1,3,12.7,1
3.58,9,6.4,2,3,14.1,2
22.38,16,5.2,0,2,9.2,2
0.36,11,5,0,2,4.2,1
1.68,16,2.6,1,2,10.6,1
2.67,17,1.6,0,1,14.4,1
3.52,6,1.1,1,2,14.7,1
22,11,5.9,2,3,6.7,1
1.76,7,7,3,2,9.8,2
22.04,17,7.9,3,0,10.9,1
2.72,16,7.8,0,0,13.8,1
22.9,14,7.5,3,0,11.2,1
3.36,10,2.7,1,3,9.4,1
22.93,11,1.7,3,3,2,2
2.58,6,1.8,3,2,8.2,1
23.73,16,2.8,2,2,9.4,1
1.34,14,1.4,1,1,4.3,1
1.64,1,6,1,2,8,1
23.24,4,6.9,3,0,11.3,1
23.79,13,2.5,2,1,4.6,1
22.64,2,2.1,1,1,1.9,1
22.03,7,1.8,0,2,13.8,1
23.43,14,3.4,2,2,6,2
1.09,4,6.9,0,1,7,1
2.27,2,5.3,3,0,14.3,2
2.75,17,5,0,3,4.4,1
22.42,4,7,2,2,10,1
23.63,0,3.7,0,1,12.5,1
2.61,15,2,0,1,4.4,2
0.88,3,1.6,2,3,8.2,1
23.09,4,5.1,2,3,6.4,1
0.35,10,1.6,0,0,3.1,2
23.62,13,7.8,1,2,8,1
22.3,11,5.2,0,2,13.7,1
2.57,11,1.9,1,1,2,1
23.75,4,5.8,3,0,7.3,2
3.66,9,1.7,3,3,8.3,2
3.32,2,6.8,2,0,6.4,2
2.29,7,5.2,1,0,3.1,2
23.96,16,3.9,2,2,10.5,2
23.68,10,4.4,2,1,9.5,1
0.85,15,1.5,2,1,5,1
0.12,10,6.3,2,0,2.1,1
3.4,16,3.4,2,2,7.1,2
22.74,17,2.5,3,0,8.1,1
2.34,9,5,3,1,1.1,1
1.66,18,6.3,3,1,2.9,1
2.83,5,2,2,3,3.8,1
1.25,8,1.6,0,2,8.3,1
1.77,6,6,3,3,8.2,1
3.77,12,2.1,0,0,5.8,2
22.55,14,2,3,2,1.3,1
22.63,0,6.6,3,0,3.4,2
0.36,8,7.9,2,0,6.8,1
0.83,19,5.8,1,2,1.5,1
23.2,17,2.4,2,3,11.2,1
22.5,14,2.9,3,2,4.5,2
22.13,9,6,3,2,1.2,1
2.58,4,4.1,2,2,13.7,1
0.91,1,6.2,2,2,7.1,1
3.05,8,7.1,2,1,2.7,2
0.16,14,1.8,1,1,4.3,2
2.21,12,4.7,3,0,2.3,1
0.93,6,5.4,2,2,8.8,1
1.67,0,6.1,1,1,7.9,1
0.22,4,4.5,0,0,14.8,1
22.49,19,5.4,3,2,7.9,2
3.67,4,3.4,0,2,1.5,1
3.01,19,3,0,3,11.6,2
23.87,16,2.7,1,3,3.1,1
3.74,6,3.1,3,3,8.8,2
23.8,16,3.6,0,3,4.2,1
0.65,0,4.4,0,2,14.4,2
2.52,1,7.8,3,2,9.4,1
23.85,12,5.9,3,3,2.9,2
23.94,18,3.4,0,1,12.8,1
0.46,2,1.6,3,3,12.7,1
0.81,11,4.8,0,3,2,2
22.74,9,2.7,3,2,12.9,1
22.1,12,6.5,1,1,13.3,1
3.51,6,1.8,0,2,11.6,1
0.12,17,6.5,0,2,1.7,1
22.61,4,5.5,2,3,13.6,1
2.55,5,2.5,0,2,9.2,1
23.77,13,4.2,1,2,12.6,1
23.09,3,4.8,0,0,10,1
3.77,6,1.3,1,3,10.4,2
3.51,12,1.5,0,1,11,1
22.63,12,2.6,1,2,8.3,1
3.39,5,4.3,3,1,14.4,2
3.34,16,5.6,3,0,9.8,2
1.8,6,4.3,2,3,1.7,1
1.17,12,5.2,1,2,14.3,2
23.3,16,1.7,2,1,14,1
22.73,14,3.1,3,1,5.3,2
1.63,10,7.5,2,2,8.4,2
2.92,17,4.6,0,3,9.8,1
2.12,10,4,3,1,11.4,1
23.08,0,6.8,3,2,12.1,2
23.74,10,7.6,2,2,8,1
1.27,0,7.7,0,1,10.4,1
1.74,6,4.9,2,3,12,1
22.43,7,6.6,2,2,13.6,1
1.68,19,7.1,0,0,11.9,1
2.41,2,3.6,3,2,11.6,1
23.09,11,6.6,3,2,4,1
23.47,16,3.9,3,2,8.4,2
23.55,17,5,2,3,3.6,1
3.63,19,2.9,3,3,11.9,1
0.44,19,1.8,2,0,8.8,1
1.18,7,7.4,2,0,4.3,1
2.34,1,6.5,2,3,2.9,1
0.23,18,2.1,3,3,3,1
22.63,15,1.2,1,3,13,1
1.92,16,4.5,3,2,11.6,1
2,6,7.4,3,0,11.9,1
23.56,17,3.1,3,0,10.7,1
22.21,17,2.8,0,1,3.6,2
1.99,0,6,2,0,3,1
2.21,16,2.9,2,3,6.2,2
22.16,19,4.9,0,2,11.5,2
2.15,3,7.2,3,3,13.3,1
3.62,7,7.5,0,2,4.8,1
23.07,4,3.6,0,2,10.9,1
1.12,3,1.8,1,2,9.7,1
2.17,5,5.5,1,2,3.7,2
23.38,12,4.7,2,2,10.1,1
2.5,16,1.8,3,2,4.8,1
3.2,6,3.7,2,2,7.4,1
2.88,11,6.3,1,0,12.7,1
23.55,3,1.8,1,2,7.9,1
2.82,2,7.3,3,0,1.3,1
0.48,13,6.1,1,1,14,1
23.6,16,5.9,3,3,12.2,1
23.01,7,2.3,0,0,8,2
3.44,10,6.9,2,2,12.9,1
0.56,11,6.6,2,0,13.2,2
3.19,16,7.1,1,0,5.5,1
22.96,9,4.3,3,0,7.9,1
2.59,8,1.1,2,2,9.5,2
22.66,3,2.7,0,2,8,2
22.11,4,2.8,0,2,9.6,2
3.96,4,3,3,1,3.7,1
22.44,15,2.7,0,2,5.2,1
0.76,12,7.5,2,0,13.8,2
3.26,1,7.3,2,0,4.7,1
2.91,17,7.4,1,2,4.3,1
0.82,4,2.4,0,1,2.6,2
1.66,4,6.3,3,1,9,1
1.77,16,5.5,0,3,12.1,1
22.66,8,5.5,3,1,12.4,1
23.71,1,2.5,3,3,9.2,1
23.8,17,4.6,3,0,11.3,2
0.26,7,6,0,1,13.9,1
23.64,11,4.3,0,2,5.6,1
23.51,5,7.2,3,1,8.4,1
0.13,12,2.8,0,0,2.5,2
0.27,10,3.7,2,3,12.9,2
0.92,7,6.7,2,1,2.3,2
23.04,18,7,3,3,7.8,1
2.72,13,1.5,1,1,6.1,1
3.16,13,1.5,1,1,2.9,2
23.49,11,7,3,0,14,2
22.74,15,3.8,0,0,10,1
2.33,17,2.2,3,1,1.2,1
3.54,2,3.6,2,0,1.4,2
22.21,16,1.5,0,3,10.6,1
22.09,6,7.5,3,3,1.6,2
23.1,9,2.8,3,2,6.4,2
2.1,4,1.8,3,3,11.2,1
3.78,8,1.4,3,3,6.8,1
2.49,1,1.5,0,3,8.5,1
1.43,15,6.2,0,3,10.8,2
2.2,4,5.2,0,0,4.7,1
23.38,7,1.4,0,3,8.7,1
2.12,7,5.3,1,0,8.2,2
23.93,14,6.9,3,1,1.6,1
23.33,17,1.2,3,2,4.9,1
23.42,11,1.8,2,2,3.8,1
2,15,5.3,0,1,5.1,2
2.6,5,2.3,0,3,6.5,2
1.48,2,1.5,2,1,10.2,1
22.38,17,6.1,1,1,9.4,2
22.23,1,4.7,1,2,2.6,1
23.3,17,3.8,1,2,13.9,1
23.72,2,3.2,1,2,8.3,1
0.42,6,5.3,1,2,10.7,2
22.46,1,3.5,0,3,14.6,1
2.34,12,4.5,3,3,7.8,1
2.26,7,2.3,2,2,6.4,1
0.08,19,7.3,0,0,5.1,1
1.37,4,1.7,1,1,9.4,1
22.6,1,1.4,2,3,7,2
0.49,16,4.2,0,3,10.2,1
3.14,15,7.1,2,0,13.2,1
1.96,14,6.2,3,0,7.6,1
22.62,12,1.4,2,3,10.5,2
3.08,15,7.3,3,1,12.4,1
2.08,9,2.5,3,0,11.3,2
0.71,3,4.6,1,3,14.9,2
2.15,11,3,1,3,3.9,1
23.04,14,2.3,0,2,10.5,1
1.3,10,5.4,0,3,12.3,1
1.7,10,5.7,2,3,13.7,1
3.56,16,4.8,1,0,11.7,2
22.4,0,2,3,2,3.1,1
0.24,11,4.8,0,1,2.2,2
3.61,19,4.8,0,3,4.5,2
23.3,17,4,3,1,14.6,2
2.87,19,8,1,1,2.9,1
22.01,2,7.1,2,0,11.8,1
22.16,13,6.8,2,1,12.9,2
23.96,2,3.7,1,2,10.5,1
2.6,2,5.6,0,1,1.8,2
22.62,16,7.4,2,3,13.1,2
0.29,6,6,2,3,6.8,2
22.79,4,3.7,2,2,10,2
23.34,6,4.4,1,0,14.5,1
1.01,2,7.8,1,2,11.4,1
23.91,16,1.5,2,3,14,1
23.27,15,2.4,2,1,7,1
0.36,17,7.3,1,2,8.7,1
2.2,9,1.6,0,3,8.9,2
22.72,6,5.2,0,3,12.2,1
0.87,3,5.3,0,0,9.5,1
23.65,2,1.9,2,3,13.6,1
0.27,13,2.5,3,2,6.9,1
2.92,5,2.3,1,1,3,1
3.57,0,6.8,2,0,12.6,2
23.46,2,5.6,2,2,4.2,1
1.77,8,5.1,1,2,12,1
2.05,3,7.9,2,0,4.6,2
3.05,4,6,2,2,5.5,1
3.39,13,7.6,0,1,1.3,1
0.8,2,4.1,0,0,14.5,1
3.89,7,6.7,1,2,13.8,1
3.82,8,3,1,0,6,1
1.03,12,3,1,1,5.7,2
1.25,10,6.8,2,1,3.2,1
2,17,7.1,0,1,2.3,2
0.24,18,3.7,1,2,8.9,2
1.97,11,1.9,2,1,2.1,2
1.08,5,3.3,2,3,13.6,1
22.21,7,2.3,2,1,3.5,2
3.11,2,5.3,2,3,1.6,1
3.63,14,2.9,3,3,8,1
22.16,16,6,3,1,7.7,2
2.73,13,1.3,2,3,11.9,2
0.31,8,4.1,2,0,7.9,1
1.51,10,1.6,1,2,3.9,2
0.99,2,6.4,3,3,14.2,1
1.3,8,3.6,1,1,6.4,2
0.97,2,6.7,0,2,5.6,1
3.11,17,5.9,2,3,13.4,2
2.09,18,7.1,3,1,9.3,1
0.47,3,7.5,1,0,7.5,2
2.12,5,1.6,0,3,2.3,1
3.78,8,1.6,2,2,5.1,1
22.48,11,5.8,1,0,9.5,1
0.32,1,1.9,0,3,3.9,1
3.21,8,6.5,3,0,8.7,1
2.43,9,6.9,0,2,3.5,2
3.6,11,7.2,0,0,14.9,1
22.24,4,3.6,0,2,8.7,2
3.17,1,8,0,2,6.2,2
2.74,11,5.3,1,1,5.9,2
2.88,6,6.3,0,0,11.4,1
1.58,17,6.4,1,1,5.2,2
22.31,1,4.7,1,0,9.5,2
1.23,5,6,1,0,12,2
0.44,0,6.1,2,1,4.5,1
1.16,18,6.4,0,2,9.6,2
2.43,17,4.2,3,2,2.8,1
1.57,15,7.4,1,3,4.9,1
23.75,5,3.7,1,0,14,1
1.59,16,7.4,0,1,12.3,2
22.5,3,3.7,0,3,5.7,2
22.03,19,4,2,0,11,1
0.41,16,6.3,3,0,10,1
2.54,11,6.9,3,1,1,1
2.93,10,5.6,3,1,7.1,2
1.29,6,5,2,2,10.7,2
3.2,8,3.8,0,0,11.8,1
22.75,10,4.1,2,2,13.9,2
3.77,15,5.2,3,3,4,1
3.52,9,3,0,3,5.8,2
1.59,14,4.3,2,0,3.2,1
22.35,18,2.6,3,3,5.3,1
0.72,6,2.6,2,2,3.7,2
23.07,3,3.4,0,3,1.1,1
1.76,18,7.6,2,3,13.7,1
23.14,10,5.9,0,0,9.8,1
0.89,11,2.4,3,2,9.7,2
23.23,2,3,2,1,14.5,1
23.09,3,7,3,1,2.3,1
23.49,17,7.5,1,0,13.9,1
22.17,14,6.4,1,3,6.2,1
2.29,0,7,2,2,10.8,2
23.84,18,7.3,3,1,6.9,2
2.18,1,2.5,3,3,1.8,2
1.91,17,4.4,0,0,12,2
22.4,15,5.6,2,0,4.3,1
23.87,16,7.6,1,0,7.9,1
1.4,18,5.1,3,3,7.9,1
3.5,19,7.4,1,0,6.7,1
0.4,9,3,0,0,11.7,1
1.02,10,6.1,0,2,3.2,1
2.49,3,3.6,0,3,9.8,1
2.81,14,6.1,3,1,12.6,1
3.53,6,2.9,0,0,5.6,1
0.98,13,3.4,3,0,12.8,2
23.16,13,5.3,0,3,2.6,1
2.58,13,5.8,3,3,5.8,2
22.75,11,2.3,3,0,1,1
0.51,19,2.2,2,0,7.8,1
1.76,0,7.4,0,1,7.1,1
2.14,4,3.1,2,3,8,1
2.39,18,5.4,2,0,6,1
23.16,5,1.2,3,2,10.3,1
3.88,12,7.8,1,0,3.8,1
23.07,13,7.3,2,1,8.2,1
22.58,15,3.9,3,3,4.3,1
1.98,5,1.3,1,1,14.3,2
3.45,0,6.7,0,1,3.9,1
1.35,5,3.8,0,2,1.8,1
1.57,1,2,3,0,2.2,1
1.23,4,2.8,3,0,6.7,1
22.26,2,3.2,1,0,3.7,1
2.08,14,3.8,3,3,14.4,2
0.15,9,7.3,1,0,14.4,1
3.6,17,6.8,3,3,2.7,1
23.12,17,5.1,0,3,7.2,2
23.81,11,2.7,2,1,8.8,1
1.02,5,6.6,3,2,9.5,2
0.86,0,5.6,3,3,4.9,1
0.4,4,6.6,1,3,14.2,2
23.88,19,3,2,1,14.8,1
22.88,16,4.4,0,1,9.8,1
2.92,9,2.2,0,0,10.4,2
0.69,8,4.4,1,3,9.3,1
1.43,19,7.9,2,0,12.2,1
1.27,13,4.9,2,0,13.2,1
1.45,17,2.5,3,2,12.8,1
2.22,14,2.5,0,0,7.8,1
1.77,10,1.4,3,2,10.9,2
23.64,0,3.8,2,2,12.3,2
1.32,15,2.9,3,0,1.5,2
23.46,10,3.2,0,2,10.8,2
1.53,1,5.7,0,3,10.6,1
0.59,12,5.4,1,0,6.3,1
22.24,2,7.6,3,0,3,1
2.4,19,3.6,3,0,8.4,1
23.65,1,6.9,1,2,6.5,1
3.51,0,7.3,1,3,1.9,1
23.68,12,3.1,0,2,9.7,1
3.97,4,3.2,2,1,2.8,1
0.77,11,7.6,0,3,6.4,1
22.16,7,3.7,0,2,8,1
22.46,4,7.6,1,3,10.6,2
22.49,19,3.1,3,1,1.6,2
